Running Grok benchmark across 5k detections
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/xkeyval/keyval.tex)))){/Us
ers/brianmendonca/Library/texlive/2025basic/texmf-var/fonts/map/pdftex/updmap/p
dftex.map}{t1-times.map}{t1-formata.map}{t1-giovannistd.map}
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/color.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-cfg/color.cfg)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-def/pdftex.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/mathcolor.ltx))
(./spotcolor.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/graphics.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/trig.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-cfg/graphics.cfg)))
) (/usr/local/texlive/2025basic/texmf-dist/tex/latex/cite/cite.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsmath.sty
For additional information on amsmath, use the `?' option.
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amstext.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsgen.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsbsy.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsopn.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/amssymb.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/amsfonts.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/algorithms/algorithmic.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/ifthen.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/graphicx.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/textcomp.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel/babel.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel/txtbabel.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel-english/english.ldf)
)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel/locale/en/babel-engl
ish.tex)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/booktabs/booktabs.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/xcolor/xcolor.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-cfg/color.cfg)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/mathcolor.ltx))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/colortbl/colortbl.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/tools/array.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/tools/tabularx.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/multirow/multirow.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/url/url.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/hyperref.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/iftex/iftex.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/kvsetkeys/kvsetkeys.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/kvdefinekeys/kvdefinekeys.
sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/pdfescape/pdfescape.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/ltxcmds/ltxcmds.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/pdftexcmds/pdftexcmds.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/infwarerr/infwarerr.sty)))
 (/usr/local/texlive/2025basic/texmf-dist/tex/latex/hycolor/hycolor.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/nameref.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/refcount/refcount.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/gettitlestring/gettitlestr
ing.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/kvoptions/kvoptions.sty)))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/etoolbox/etoolbox.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/stringenc/stringenc.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/pd1enc.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/intcalc/intcalc.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/puenc.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/bitset/bitset.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/bigintcalc/bigintcalc.sty)
) (/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/atbegshi-ltx.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/hpdftex.def
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/atveryend-ltx.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/rerunfilecheck/rerunfilechec
k.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/uniquecounter/uniquecounte
r.sty))) (/usr/local/texlive/2025basic/texmf-dist/tex/latex/tools/bm.sty)

pdfTeX warning: pdflatex (file paper/t1-formata.map): cannot open font map file



pdfTeX warning: pdflatex (file paper/t1-times.map): cannot open font map file


pdfTeX warning: pdflatex (file paper/t1-helvetica.map): cannot open font map fi
le


pdfTeX warning: pdflatex (file paper/t1-giovannistd.map): cannot open font map 
file

(/usr/local/texlive/2025basic/texmf-dist/tex/latex/l3backend/l3backend-pdftex.d
ef) (./access.aux)
-- Lines per column: 56 (exact).
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/psnfss/t1ptm.fd)
(./t1times.fd)
(/usr/local/texlive/2025basic/texmf-dist/tex/context/base/mkii/supp-pdf.mkii
[Loading MPS to PDF converter (version 2006.09.02).]
)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/epstopdf-pkg/epstopdf-base.s
ty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/latexconfig/epstopdf-sys.cfg
)) (./access.out) (./access.out)

Package xcolor Warning: Incompatible color definition on input line 65.

(/usr/local/texlive/2025basic/texmf-dist/tex/latex/psnfss/t1pcr.fd)

LaTeX Font Warning: Font shape `T1/pcr/n/n' undefined
(Font)              using `T1/pcr/m/n' instead on input line 66.

(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/umsa.fd)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/umsb.fd)

Package xcolor Warning: Incompatible color definition on input line 69.


Package xcolor Warning: Incompatible color definition on input line 74.


Overfull \hbox (9.2679pt too wide) in paragraph at lines 74--74
[]  

Overfull \hbox (9.2679pt too wide) in paragraph at lines 74--74
[]  

Package xcolor Warning: Incompatible color definition on input line 77.


Underfull \hbox (badness 10000) in paragraph at lines 78--79
\T1/times/n/n/10 Kubernetes YAML is easy to get wrong: a sin-gle

Underfull \hbox (badness 6910) in paragraph at lines 78--79
\T1/pcr/n/n/10 privileged: true\T1/times/n/n/10 , a \T1/pcr/n/n/10 :latest \T1/
times/n/n/10 im-age tag, or a

Underfull \hbox (badness 3343) in paragraph at lines 78--79
\T1/times/n/n/10 miss-ing \T1/pcr/n/n/10 runAsNonRoot \T1/times/n/n/10 can ex-p
and blast ra-dius and

Underfull \hbox (badness 10000) in paragraph at lines 78--79
\T1/times/n/n/10 un-der-mine defense-in-depth. In-dus-try base-lines (CIS

Underfull \hbox (badness 10000) in paragraph at lines 78--79
\T1/times/n/n/10 Bench-marks) and Ku-ber-netes Pod Se-cu-rity Stan-dards

Underfull \hbox (badness 4595) in paragraph at lines 78--79
\T1/times/n/n/10 (PSS) en-code well-accepted hard-en-ing rules, yet most

Underfull \hbox (badness 2376) in paragraph at lines 78--79
\T1/times/n/n/10 pipelines stop at de-tec-tion and lack val-i-dated, min-i-mal

Underfull \hbox (badness 6725) in paragraph at lines 78--79
\T1/times/n/n/10 No-new-violations%, Time-to-patch, and \T1/times/n/it/10 risk 
re-duc-tion

Package xcolor Warning: Incompatible color definition on input line 88.


Overfull \hbox (54.57321pt too wide) in paragraph at lines 107--107
\T1/times/m/n/9 (detect$\OMS/cmsy/m/n/9 !$\T1/times/m/n/9 patch$\OMS/cmsy/m/n/9
 !$\T1/times/m/n/9 verify$\OMS/cmsy/m/n/9 !$\T1/times/m/n/9 prioritize)|  

Overfull \hbox (6.49254pt too wide) in paragraph at lines 107--107
\T1/pcr/m/n/9 --dry-run=server 

Package xcolor Warning: Incompatible color definition on input line 112.


Underfull \vbox (badness 1910) has occurred while \output is active

Underfull \hbox (badness 3690) in paragraph at lines 116--117
\T1/times/b/n/10 1. Detection-Only Pipelines. \T1/times/n/n/10 Static anal-y-si
s tools like

Underfull \hbox (badness 1466) in paragraph at lines 119--120
\T1/times/b/n/10 2. Lack of Closed-Loop Ver-i-fi-ca-tion. \T1/times/n/n/10 Few 
re-me-di-a-tion


Package xcolor Warning: Incompatible color definition on input line 120.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[1{/usr/local/texlive/2025basic/texmf-dist/fonts/enc/dvips/base/8r.enc} <./logo
.png> <./bullet.png>]

Package xcolor Warning: Incompatible color definition on input line 124.



Underfull \hbox (badness 10000) in paragraph at lines 128--129
\T1/times/b/n/10 Disagreement and Bud-gets. \T1/times/n/n/10 When kube-linter a
nd

Underfull \hbox (badness 5563) in paragraph at lines 128--129
\T1/times/n/n/10 dur-ing ver-i-fi-ca-tion. At-tempts are capped at three per

Underfull \hbox (badness 4859) in paragraph at lines 128--129
\T1/pcr/n/n/10 data/policy_metrics.json\T1/times/n/n/10 , which the sched-uler

Package xcolor Warning: Incompatible color definition on input line 130.


Underfull \hbox (badness 1546) in paragraph at lines 132--133
[]\T1/times/b/n/10 Robustness: \T1/times/n/n/10 The closed loop de-liv-ers 88.7
8% ac-

Underfull \hbox (badness 2119) in paragraph at lines 132--133
\T1/times/n/n/10 cep-tance on the Grok-5k sweep, 100.00% on the

Underfull \hbox (badness 1377) in paragraph at lines 132--133
\T1/times/n/n/10 (13,589/13,656 ac-cepted un-der de-ter-min-is-tic rules),


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 134.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[2 <./notaglinelogo.png>]

Package xcolor Warning: Incompatible color definition on input line 138.


Package xcolor Warning: Incompatible color definition on input line 143.


Underfull \hbox (badness 2735) in paragraph at lines 149--150
[]\T1/times/b/n/10 Budget-aware Retry: \T1/times/n/n/10 A con-fig-urable retry 
bud-get

Package xcolor Warning: Incompatible color definition on input line 152.


Underfull \hbox (badness 10000) in paragraph at lines 155--156
\T1/times/n/n/10 pol-icy (\T1/pcr/n/n/10 no_latest_tag\T1/times/n/n/10 , \T1/pc
r/n/n/10 no_privileged\T1/times/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 155--156
\T1/pcr/n/n/10 run_as_non_root\T1/times/n/n/10 , \T1/pcr/n/n/10 read_only_root_
fs\T1/times/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 157--158
[]\T1/times/b/n/10 Server-side Dry-run: \T1/times/n/n/10 When \T1/pcr/n/n/10 ku
bectl \T1/times/n/n/10 is

Underfull \hbox (badness 4556) in paragraph at lines 157--158
\T1/times/n/n/10 avail-able, the sys-tem ex-e-cutes \T1/pcr/n/n/10 kubectl appl
y


Underfull \hbox (badness 10000) in paragraph at lines 160--161
[]\T1/times/b/n/10 No priv-i-leged con-tain-ers: \T1/times/n/n/10 Blocks

Underfull \hbox (badness 10000) in paragraph at lines 161--162
[]\T1/times/b/n/10 runAsNonRoot en-force-ment: \T1/times/n/n/10 Re-quires

Underfull \hbox (badness 10000) in paragraph at lines 161--162
\T1/pcr/n/n/10 runAsNonRoot: true \T1/times/n/n/10 or \T1/pcr/n/n/10 runAsUser$
\OMS/cmsy/m/n/10 6\OT1/cmr/m/n/10 =$\T1/times/n/n/10 0

Underfull \hbox (badness 10000) in paragraph at lines 162--163
[]\T1/times/b/n/10 readOnlyRootFilesystem: \T1/times/n/n/10 Man-dates

Underfull \hbox (badness 10000) in paragraph at lines 162--163
\T1/pcr/n/n/10 readOnlyRootFilesystem: true \T1/times/n/n/10 for

Underfull \hbox (badness 10000) in paragraph at lines 163--164
[]\T1/times/b/n/10 Drop ALL ca-pa-bil-i-ties: \T1/times/n/n/10 En-forces

Underfull \hbox (badness 10000) in paragraph at lines 163--164
\T1/pcr/n/n/10 capabilities.drop: [ALL] \T1/times/n/n/10 when

Underfull \hbox (badness 10000) in paragraph at lines 164--165
[]\T1/times/b/n/10 hostPath al-lowlist: \T1/times/n/n/10 Re-stricts

Underfull \hbox (badness 10000) in paragraph at lines 164--165
\T1/times/n/n/10 host mounts to ap-proved paths

Overfull \hbox (75.08377pt too wide) in paragraph at lines 164--165
\T1/times/n/n/10 (\T1/pcr/n/n/10 /var/run/secrets/kubernetes.io/serviceaccount\
T1/times/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 164--165
\T1/pcr/n/n/10 /var/lib/kubelet/pods\T1/times/n/n/10 ,

Package xcolor Warning: Incompatible color definition on input line 185.


Package xcolor Warning: Incompatible color definition on input line 185.


Package xcolor Warning: Incompatible color definition on input line 189.


Package xcolor Warning: Incompatible color definition on input line 197.


Underfull \hbox (badness 2726) in paragraph at lines 216--216
[]|\T1/pcr/m/n/8 data/patches.json \T1/times/m/n/8 con-tain-ing guarded JSON Pa
tch ar-rays. Rules mode emits single-

Underfull \hbox (badness 5847) in paragraph at lines 216--216
\T1/times/m/n/8 operation fixes; ven-dor/vLLM modes re-quire OpenAI-compatible 
end-points con-fig-ured in

Underfull \hbox (badness 10000) in paragraph at lines 216--216
[]|\T1/pcr/m/n/8 data/verified.json \T1/times/m/n/8 log-ging \T1/pcr/m/n/8 acce
pted\T1/times/m/n/8 , \T1/pcr/m/n/8 ok_schema\T1/times/m/n/8 , \T1/pcr/m/n/8 ok
_policy\T1/times/m/n/8 , and

Package xcolor Warning: Incompatible color definition on input line 222.


Underfull \hbox (badness 10000) in paragraph at lines 223--224
\T1/times/n/n/10 When de-tec-tor bi-na-ries are avail-able, run-ning \T1/pcr/n/
n/10 make

Overfull \hbox (38.12613pt too wide) in paragraph at lines 235--235
[]  \T1/pcr/m/n/9 "manifest_yaml": "apiVersion: v1\nkind: Pod\n...",[] 


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 239.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[3]

Package xcolor Warning: Incompatible color definition on input line 240.


Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/times/n/n/10 Executing \T1/pcr/n/n/10 python -m unittest discover

Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/pcr/n/n/10 -s tests \T1/times/n/n/10 yields \T1/pcr/n/n/10 16 tests in 0.02
s, OK

Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/pcr/n/n/10 (skipped=2) \T1/times/n/n/10 on ma-cOS (Ap-ple M-series,

Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/times/n/n/10 Python 3.12). The skipped cases cor-re-spond to the

Underfull \hbox (badness 6842) in paragraph at lines 241--242
\T1/times/n/n/10 op-tional patch min-i-mal-ity suite, which ac-ti-vates af-ter

Package xcolor Warning: Incompatible color definition on input line 246.


Underfull \hbox (badness 10000) in paragraph at lines 247--248
\T1/times/n/n/10 Two de-lib-er-ately vul-ner-a-ble man-i-fests (\T1/pcr/n/n/10 
001.yaml\T1/times/n/n/10 ,

Underfull \vbox (badness 3260) has occurred while \output is active

Underfull \hbox (badness 7133) in paragraph at lines 249--250
[]\T1/times/n/n/10 Table []3[] sum-ma-rizes the run-time en-vi-ron-ment used

Underfull \hbox (badness 4072) in paragraph at lines 249--250
\T1/times/n/n/10 for the re-gen-er-a-tions in Sec-tion [][][]; the full de-pen-


Package xcolor Warning: Incompatible color definition on input line 252.


Package xcolor Warning: Incompatible color definition on input line 268.


Underfull \hbox (badness 10000) in paragraph at lines 270--271
\T1/times/n/n/10 re-pro-ducible \T1/pcr/n/n/10 rules \T1/times/n/n/10 pipeline 
un-less ex-plic-itly noted.

Underfull \hbox (badness 6252) in paragraph at lines 270--271
\T1/times/n/n/10 Ta-ble []6[] con-sol-i-dates ac-cep-tance and la-tency statis-
tics

Underfull \hbox (badness 10000) in paragraph at lines 270--271
\T1/times/n/n/10 for each cor-pus. The API-backed Grok mode is

Underfull \hbox (badness 10000) in paragraph at lines 270--271
\T1/times/n/n/10 like-wise bench-marked (4,439 / 5,000 ac-cepted; see

Overfull \hbox (18.65643pt too wide) in paragraph at lines 270--271
\T1/pcr/n/n/10 data/batch_runs/grok_5k/metrics_grok5k.json\T1/times/n/n/10 )


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 271.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[4]
Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/b/n/10 Detector ac-cu-racy. \T1/times/n/n/10 Run-ning

Underfull \hbox (badness 4328) in paragraph at lines 272--273
\T1/pcr/n/n/10 scripts/eval_detector.py \T1/times/n/n/10 on a syn-thetic nine-

Underfull \hbox (badness 1472) in paragraph at lines 272--273
\T1/times/n/n/10 policy hold-out set con-firms ba-sic de-tec-tor func-tion-al-i
ty

Underfull \hbox (badness 4927) in paragraph at lines 272--273
\T1/times/n/n/10 with per-fect pre-ci-sion and re-call (Ta-ble []4[]). How-ever
,

Underfull \hbox (badness 5637) in paragraph at lines 272--273
\T1/times/n/n/10 this con-trolled eval-u-a-tion uses hand-crafted test cases

Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/n/n/10 with ob-vi-ous vi-o-la-tions and does not re-flect real-

Underfull \hbox (badness 3701) in paragraph at lines 272--273
\T1/times/n/n/10 world com-plex-ity. The de-tec-tor's prac-ti-cal per-for-mance


Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/n/n/10 is val-i-dated through the 96.5% live-cluster suc-cess

Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/n/n/10 rate on 200 cu-rated man-i-fests; ar-ti-facts live in

Underfull \hbox (badness 4699) in paragraph at lines 275--276
\T1/times/b/n/10 ArtifactHub slice. \T1/times/n/n/10 To test against less cu-ra
ted in-put,

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/times/n/n/10 we heuris-ti-cally la-belled 69 Ar-ti-fac-tHub man-i-fests

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/times/n/n/10 cov-er-ing four com-mon poli-cies (\T1/pcr/n/n/10 no_latest_ta
g\T1/times/n/n/10 ,

Underfull \hbox (badness 3849) in paragraph at lines 275--276
\T1/times/n/n/10 The de-tec-tor landed 31 true pos-i-tives with zero false

Underfull \hbox (badness 5939) in paragraph at lines 275--276
\T1/times/n/n/10 pos-i-tives/negatives (pre-ci-sion/recall/F1 all $\OT1/cmr/m/n
/10 1\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 0$\T1/times/n/n/10 ). Scor-ing

Underfull \hbox (badness 7468) in paragraph at lines 275--276
\T1/times/n/n/10 is re-stricted to these poli-cies (de-tec-tions fil-tered via

Overfull \hbox (81.15643pt too wide) in paragraph at lines 275--276
\T1/pcr/n/n/10 data/eval/artifacthub_sample_detections_filtered.json\T1/times/n
/n/10 ).

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/times/n/n/10 La-bels, de-tec-tions, and met-rics live un-der

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/pcr/n/n/10 data/eval/artifacthub_sample_labels.json\T1/times/n/n/10 ,

Overfull \hbox (23.82645pt too wide) in paragraph at lines 275--276
\T1/pcr/n/n/10 data/eval/artifacthub_sample_detections.json\T1/times/n/n/10 ,

Overfull \hbox (21.9331pt too wide) in paragraph at lines 275--276
\T1/times/n/n/10 and \T1/pcr/n/n/10 data/eval/artifacthub_sample_metrics.json\T
1/times/n/n/10 . 

Package xcolor Warning: Incompatible color definition on input line 278.


Underfull \hbox (badness 1742) in paragraph at lines 302--303
\T1/times/n/n/10 in-put and 0.69M out-put to-kens ($\OMS/cmsy/m/n/10 ^^Y \OT1/c
mr/m/n/10 $1\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 22$ \T1/times/n/n/10 at pub-


Underfull \hbox (badness 6188) in paragraph at lines 305--306
\T1/pcr/n/n/10 json$ \T1/times/n/n/10 enu-mer-ates gen-er-ated patches, though 
pro-

Underfull \hbox (badness 4378) in paragraph at lines 306--307
\T1/times/n/n/10 the ban-dit sched-uler keeps the top-risk P95 wait

Underfull \hbox (badness 2689) in paragraph at lines 306--307
\T1/times/n/n/10 at 13.0 hours ver-sus 102.3 hours for FIFO while

Underfull \hbox (badness 3872) in paragraph at lines 306--307
\T1/times/n/n/10 textttrisk/Et+aging base-line av-er-ages 42.22 for the

Underfull \hbox (badness 7558) in paragraph at lines 306--307
\T1/times/n/n/10 and ex-plo-ration weights $\OMS/cmsy/m/n/10 2 f\OT1/cmr/m/n/10
 0\OML/cmm/m/it/10 ; \OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 5\OML/c
mm/m/it/10 ; \OT1/cmr/m/n/10 1\OMS/cmsy/m/n/10 g$ \T1/times/n/n/10 pre-serves

Underfull \hbox (badness 5091) in paragraph at lines 306--307
\T1/times/n/n/10 fair-ness: the high-risk quar-tile sees me-dian waits

Underfull \hbox (badness 3168) in paragraph at lines 306--307
\T1/times/n/n/10 risk band ab-sorbs 120.92 hour me-dian waits (see

Underfull \hbox (badness 10000) in paragraph at lines 306--307
\T1/pcr/n/n/10 data / metrics _ schedule _ sweep . json$ \T1/times/n/n/10 and

Underfull \hbox (badness 10000) in paragraph at lines 306--307
\T1/pcr/n/n/10 data / scheduler / metrics _ sweep _ live .

Underfull \hbox (badness 10000) in paragraph at lines 306--307
\T1/pcr/n/n/10 json$\T1/times/n/n/10 ). Across these sweeps the ob-served Gini

Overfull \hbox (55.51364pt too wide) in paragraph at lines 307--308
\T1/times/n/n/10 The stag-ing har-ness (\T1/pcr/n/n/10 scripts/run_live_cluster
_eval.py\T1/times/n/n/10 )

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 achiev-ing 96.5% dry-run and live-apply suc-cess

Underfull \hbox (badness 1424) in paragraph at lines 307--308
\T1/times/n/n/10 align-ment be-tween server-side val-i-da-tion and ac-tual

Underfull \hbox (badness 2828) in paragraph at lines 307--308
\T1/times/n/n/10 clus-ter ap-pli-ca-tion. All 193 man-i-fests (100%) that

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 passed dry-run also passed live-apply, val-i-dat-ing

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 the triad ver-i-fi-ca-tion ap-proach. Cor-pus cu-ra-tion

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 ex-cluded namespace-specific and deprecated-API

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 man-i-fests; API ver-sion mi-gra-tion au-to-mat-i-cally

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 up-graded batch/v1beta1$\OMS/cmsy/m/n/10 !$\T1/times/n/n/10 v1
. Re-main-ing fail-ures

Underfull \hbox (badness 5446) in paragraph at lines 307--308
\T1/times/n/n/10 com-prise im-mutable field con-straints (1), miss-ing

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 (3) (\T1/pcr/n/n/10 data/live_cluster/batch_clean/\T1/times/n/
n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/pcr/n/n/10 data/live_cluster/results_final.json\T1/times/n/n/10 ,

Underfull \hbox (badness 4792) in paragraph at lines 308--309
\T1/times/n/n/10 Disabling the pol-icy gate pushes ap-par-ent ac-cep-

Underfull \hbox (badness 4595) in paragraph at lines 308--309
\T1/times/n/n/10 tance to 100% yet lets four re-gres-sions through;

Underfull \hbox (badness 2443) in paragraph at lines 308--309
\T1/times/n/n/10 all other gates hold ac-cep-tance at 78.9% with no

Underfull \hbox (badness 4899) in paragraph at lines 308--309
\T1/times/n/n/10 es-capes (Ta-ble []8[], $\T1/pcr/n/n/10 data / ablation / veri
fier \


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 309.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[5]
Underfull \hbox (badness 10000) in paragraph at lines 310--311
\T1/times/n/n/10 Replaying the supported-corpus queue with the

Underfull \hbox (badness 10000) in paragraph at lines 310--311
\T1/times/n/n/10 pro-duc-tion sched-uler set-tings now yields 1,259

Underfull \hbox (badness 5787) in paragraph at lines 310--311
\T1/times/n/n/10 through-put favours the ban-dit path (mean closed

Overfull \hbox (29.25372pt too wide) in paragraph at lines 310--311
\T1/times/n/n/10 (\T1/pcr/n/n/10 data/operator_ab/assignments_staging.json\T1/t
imes/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 310--311
\T1/pcr/n/n/10 data/operator_ab/summary_staging.csv\T1/times/n/n/10 ).

Underfull \hbox (badness 10000) in paragraph at lines 311--312
\T1/times/n/n/10 Simulated Kyverno/Kubernetes com-bi-na-tions

Underfull \hbox (badness 10000) in paragraph at lines 311--312
\T1/times/n/n/10 re-tain $\OML/cmm/m/it/10 > \OT1/cmr/m/n/10 96%$ \T1/times/n/n
/10 risk re-duc-tion (Ta-ble []5[] +

Overfull \hbox (41.25372pt too wide) in paragraph at lines 311--312
\T1/pcr/n/n/10 data/cross_version/robustness_simulated.csv\T1/times/n/n/10 ),

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 Running the Kyverno CLI mu-tate poli-cies

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 over the sup-ported cor-pus (security-context

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 de-tec-tions) ac-cepts 364/381 cases (95.54%)

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 once mu-tated man-i-fests pass our pol-icy checks

Overfull \hbox (32.58371pt too wide) in paragraph at lines 312--313
\T1/times/n/n/10 (\T1/pcr/n/n/10 data/baselines/kyverno_baseline_live.json\T1/t
